"league_id","home_id","away_id","date","time","venue"
"c80803ae-8c87-4619-8d76-3eda0fdf2d27","1d966340-7fb7-4170-b623-f1b8305ed00a","7effe149-5b71-4664-bade-6f91c5516c74","2025-09-28","13:00","Collège Notre-Dame"
"c80803ae-8c87-4619-8d76-3eda0fdf2d27","7effe149-5b71-4664-bade-6f91c5516c74","78a948a7-5eed-4f98-ba32-1b73ba2b3e91","2025-10-04","15:00","Concordia Stadium"
"c80803ae-8c87-4619-8d76-3eda0fdf2d27","2ecc0d44-bbe0-4b8f-84e3-777f76ccacfb","1d966340-7fb7-4170-b623-f1b8305ed00a","2025-10-04","15:00","Ravens Field"
"c80803ae-8c87-4619-8d76-3eda0fdf2d27","559d4c83-3b88-489f-a343-62e84f44a5df","b4d1de6c-3279-4c62-979d-9b5eb47ebd40","2025-10-05","13:00","Terrain Vincent d’Indy"
"c80803ae-8c87-4619-8d76-3eda0fdf2d27","b4d1de6c-3279-4c62-979d-9b5eb47ebd40","7effe149-5b71-4664-bade-6f91c5516c74","2025-10-10","17:00","Terrain Matt Anthony"
"c80803ae-8c87-4619-8d76-3eda0fdf2d27","78a948a7-5eed-4f98-ba32-1b73ba2b3e91","2ecc0d44-bbe0-4b8f-84e3-777f76ccacfb","2025-10-10","18:00","Coulter Field"
"c80803ae-8c87-4619-8d76-3eda0fdf2d27","effba245-ab6c-4f22-9897-c32c8a2cd59f","559d4c83-3b88-489f-a343-62e84f44a5df","2025-10-11","16:00","Stade Percival-Molson"
"c80803ae-8c87-4619-8d76-3eda0fdf2d27","7effe149-5b71-4664-bade-6f91c5516c74","effba245-ab6c-4f22-9897-c32c8a2cd59f","2025-10-18","12:00","Concordia Stadium"
"c80803ae-8c87-4619-8d76-3eda0fdf2d27","1d966340-7fb7-4170-b623-f1b8305ed00a","78a948a7-5eed-4f98-ba32-1b73ba2b3e91","2025-10-18","13:00","Collège Notre-Dame"
"c80803ae-8c87-4619-8d76-3eda0fdf2d27","2ecc0d44-bbe0-4b8f-84e3-777f76ccacfb","b4d1de6c-3279-4c62-979d-9b5eb47ebd40","2025-10-18","15:00","Ravens Field"
"f675b71f-ef1a-4dc5-ba09-0e378be48975","e539f8b7-945a-4a92-9e71-390c704b0571","0423d176-be40-4c29-8fb3-b6cb5927a207","2025-08-29","19:00","Concordia Stadium"
"f675b71f-ef1a-4dc5-ba09-0e378be48975","990077e5-e3ef-49b3-82aa-dc1fea75388a","25a57eba-fc38-4481-9438-5e49fcb2c161","2025-08-30","13:00","Ravens Field"
"f675b71f-ef1a-4dc5-ba09-0e378be48975","7ee0ec36-4447-4803-83ef-822f3e32d7d0","c532d0d3-a9ce-440e-8256-9232f4d23713","2025-08-30","13:00","Terrain Vincent d’Indy"
"f675b71f-ef1a-4dc5-ba09-0e378be48975","a1044ae6-abd9-49db-9e69-9e94617cb64f","fc7a0121-93db-4711-8366-e8ac903a0986","2025-08-31","12:00","Coulter Field"
"f675b71f-ef1a-4dc5-ba09-0e378be48975","990077e5-e3ef-49b3-82aa-dc1fea75388a","e539f8b7-945a-4a92-9e71-390c704b0571","2025-09-05","19:00","Ravens Field"
"f675b71f-ef1a-4dc5-ba09-0e378be48975","0423d176-be40-4c29-8fb3-b6cb5927a207","a1044ae6-abd9-49db-9e69-9e94617cb64f","2025-09-06","13:00","Stade TELUS-UL (ext.)"
"f675b71f-ef1a-4dc5-ba09-0e378be48975","7ee0ec36-4447-4803-83ef-822f3e32d7d0","fc7a0121-93db-4711-8366-e8ac903a0986","2025-09-06","13:00","Terrain Vincent d’Indy"
"f675b71f-ef1a-4dc5-ba09-0e378be48975","c532d0d3-a9ce-440e-8256-9232f4d23713","25a57eba-fc38-4481-9438-5e49fcb2c161","2025-09-07","13:00","U de S (synthétique)"
"f675b71f-ef1a-4dc5-ba09-0e378be48975","0423d176-be40-4c29-8fb3-b6cb5927a207","990077e5-e3ef-49b3-82aa-dc1fea75388a","2025-09-13","13:00","Stade TELUS-UL (ext.)"
"f675b71f-ef1a-4dc5-ba09-0e378be48975","25a57eba-fc38-4481-9438-5e49fcb2c161","7ee0ec36-4447-4803-83ef-822f3e32d7d0","2025-09-13","13:00","Stade Percival-Molson"
"f675b71f-ef1a-4dc5-ba09-0e378be48975","fc7a0121-93db-4711-8366-e8ac903a0986","e539f8b7-945a-4a92-9e71-390c704b0571","2025-09-13","15:30","Terrain Matt Anthony"
"f675b71f-ef1a-4dc5-ba09-0e378be48975","c532d0d3-a9ce-440e-8256-9232f4d23713","a1044ae6-abd9-49db-9e69-9e94617cb64f","2025-09-14","17:00","U de S (synthétique)"
"f675b71f-ef1a-4dc5-ba09-0e378be48975","990077e5-e3ef-49b3-82aa-dc1fea75388a","c532d0d3-a9ce-440e-8256-9232f4d23713","2025-09-20","13:00","Ravens Field"
"f675b71f-ef1a-4dc5-ba09-0e378be48975","fc7a0121-93db-4711-8366-e8ac903a0986","0423d176-be40-4c29-8fb3-b6cb5927a207","2025-09-20","16:00","Terrain Matt Anthony"
"f675b71f-ef1a-4dc5-ba09-0e378be48975","e539f8b7-945a-4a92-9e71-390c704b0571","25a57eba-fc38-4481-9438-5e49fcb2c161","2025-09-21","12:00","Concordia Stadium"
"f675b71f-ef1a-4dc5-ba09-0e378be48975","a1044ae6-abd9-49db-9e69-9e94617cb64f","7ee0ec36-4447-4803-83ef-822f3e32d7d0","2025-09-21","13:00","Coulter Field"
"f675b71f-ef1a-4dc5-ba09-0e378be48975","a1044ae6-abd9-49db-9e69-9e94617cb64f","990077e5-e3ef-49b3-82aa-dc1fea75388a","2025-09-26","18:00","Coulter Field"
"f675b71f-ef1a-4dc5-ba09-0e378be48975","c532d0d3-a9ce-440e-8256-9232f4d23713","0423d176-be40-4c29-8fb3-b6cb5927a207","2025-09-26","19:00","U de S (synthétique)"
"f675b71f-ef1a-4dc5-ba09-0e378be48975","7ee0ec36-4447-4803-83ef-822f3e32d7d0","e539f8b7-945a-4a92-9e71-390c704b0571","2025-09-27","13:00","Terrain Vincent d’Indy"
"f675b71f-ef1a-4dc5-ba09-0e378be48975","25a57eba-fc38-4481-9438-5e49fcb2c161","fc7a0121-93db-4711-8366-e8ac903a0986","2025-09-27","13:00","Stade Percival-Molson"
"f675b71f-ef1a-4dc5-ba09-0e378be48975","fc7a0121-93db-4711-8366-e8ac903a0986","990077e5-e3ef-49b3-82aa-dc1fea75388a","2025-10-03","19:00","Terrain Matt Anthony"
"f675b71f-ef1a-4dc5-ba09-0e378be48975","25a57eba-fc38-4481-9438-5e49fcb2c161","a1044ae6-abd9-49db-9e69-9e94617cb64f","2025-10-04","13:00","Stade Percival-Molson"
"f675b71f-ef1a-4dc5-ba09-0e378be48975","0423d176-be40-4c29-8fb3-b6cb5927a207","7ee0ec36-4447-4803-83ef-822f3e32d7d0","2025-10-04","13:00","Stade TELUS-UL (ext.)"
"f675b71f-ef1a-4dc5-ba09-0e378be48975","e539f8b7-945a-4a92-9e71-390c704b0571","c532d0d3-a9ce-440e-8256-9232f4d23713","2025-10-04","13:00","Concordia Stadium"
