"league_id","date","time","home_id","away_id","venue"
"202550","2025-07-26","16:00","61606","61528","Calgary Rugby Park 3"
"202550","2025-07-26","16:00","61602","61529","Calgary Rugby Park 4"
"202550","2025-08-09","14:00","61606","61529","Calgary Rugby Park 2"
"202550","2025-08-09","16:00","61530","61315","Clansmen RFC"
"202550","2025-08-09","16:00","61602","61528","Calgary Rugby Park 1"
"202550","2025-08-09","16:00","58654","61538","Calgary Rugby Park 2"
"202550","2025-08-16","12:00","61606","58654","Calgary Rugby Park 1"
"202550","2025-08-16","16:00","61538","61528","Leprechaun Tigers RFC"
"202550","2025-08-16","16:00","61315","61529","St Albert RFC"
"202550","2025-08-16","16:00","61530","61602","Clansmen RFC"
"202550","2025-08-22","19:00","61538","61315","Leprechaun Tigers RFC"
"202550","2025-08-23","16:00","61529","58654","Strathcona Druids RFC"
"202550","2025-08-23","16:00","61528","61530","NorWesters Athletic Association"
"202550","2025-08-23","16:00","61602","61606","Calgary Rugby Park 1"
"202550","2025-09-06","16:00","61315","61606","St Albert RFC"
"202550","2025-09-06","16:00","61528","61529","NorWesters Athletic Association"
"202550","2025-09-06","16:00","61538","61602","Leprechaun Tigers RFC"
"202550","2025-09-06","16:00","61530","58654","Clansmen RFC"
"202550","2025-09-13","00:00","63354","63354","Calgary Rugby Park 1"
"202550","2025-09-13","00:00","63354","63354","Calgary Rugby Park 1"
"202550","2025-09-13","00:00","63354","63354","Calgary Rugby Park 1"
"202550","2025-09-13","00:00","63354","63354","Calgary Rugby Park 1"
"202550","2025-09-20","00:00","63354","63354","Calgary Rugby Park 1"
"202550","2025-09-20","00:00","63354","63354","Calgary Rugby Park 1"
"202550","2025-09-20","00:00","63354","63354","Calgary Rugby Park 1"
"202550","2025-09-20","00:00","63354","63354","Calgary Rugby Park 1"
"203434","2025-07-03","19:00","61538","61315","Leprechaun Tigers RFC"
"203434","2025-07-05","16:00","61528","61529","NorWesters Athletic Association"
"203434","2025-07-12","14:00","61529","61603","Strathcona Druids RFC"
"203434","2025-07-12","14:00","61315","61602","St Albert RFC"
"203434","2025-07-12","14:00","61528","58654","NorWesters Athletic Association"
"203434","2025-07-12","14:00","61538","61605","Leprechaun Tigers RFC"
"203434","2025-07-18","18:30","61602","58654","Calgary Rugby Park 1"
"203434","2025-07-19","16:00","61529","61538","Strathcona Druids RFC"
"203434","2025-07-19","16:00","61315","61528","St Albert RFC"
"203434","2025-07-19","16:00","61603","61605","Calgary Canadian Irish Athletic Club South"
"203434","2025-07-26","14:00","61605","61528","Calgary Rugby Park 2"
"203434","2025-07-26","14:00","61602","61529","Calgary Rugby Park 3"
"203434","2025-07-26","14:00","58654","61315","Calgary Rugby Park 4"
"203434","2025-07-26","16:00","61603","61538","Calgary Canadian Irish Athletic Club South"
"203434","2025-07-30","18:30","61602","61605","Calgary Rugby Park 1"
"203434","2025-07-30","18:30","61603","58654","Calgary Canadian Irish Athletic Club South"
"203434","2025-08-09","00:00","63354","63354","TBC"
"203434","2025-08-09","00:00","63354","63354","TBC"
"203434","2025-08-09","00:00","63354","63354","TBC"
"203434","2025-08-09","00:00","63354","63354","TBC"
"203434","2025-08-16","00:00","63354","63354","TBC"
"203434","2025-08-16","00:00","63354","63354","TBC"
"203434","2025-08-16","00:00","63354","63354","TBC"
"203434","2025-08-16","00:00","63354","63354","TBC"
