"league_id","date","time","home_id","home_score","away_id","away_score"
"205599","2025-06-19","19:30","61531","5 ( 1 )","61315","25 ( 5 )"
"205599","2025-06-18","19:00","61536","44 ( 8 )","61529","29 ( 5 )"
"205599","2025-06-14","15:00","61536","0 (  )","58656","20 (  )"
"205599","2025-06-14","14:00","61539","7 ( 1 )","61530","38 ( 6 )"
"205599","2025-06-14","12:00","61529","14 ( 2 )","61531","32 ( 6 )"
"205599","2025-06-14","12:00","61315","5 ( 1 )","61538","22 ( 4 )"
"205599","2025-06-07","14:00","61531","21 ( 3 )","61540","10 ( 2 )"
"205599","2025-06-04","19:00","61536","48 ( 8 )","61315","35 ( 5 )"
"205599","2025-05-31","14:00","61531","33 ( 5 )","61539","17 ( 3 )"
"205599","2025-05-31","14:00","61315","10 ( 2 )","61530","32 ( 6 )"
"205599","2025-05-31","14:00","61529","45 ( 7 )","61540","25 ( 5 )"
"205599","2025-05-24","12:00","61530","27 ( 5 )","58656","29 ( 5 )"
"205599","2025-05-24","12:00","61529","35 ( 5 )","61315","24 ( 4 )"
"205599","2025-05-23","19:00","61539","32 ( 6 )","61538","50 ( 8 )"
"205632","2025-05-25","14:00","61541","40 ( 8 )","61604","15 ( 3 )"
"201578","2025-01-26","14:52","90657","5 ( 1 )","63646","20 ( 5 )"
"201578","2025-01-26","14:30","64076","17 ( 3 )","64076","19 ( 4 )"
"201578","2025-01-26","14:08","91233","19 ( 3 )","63646","12 ( 2 )"
"201578","2025-01-26","13:46","64844","27 ( 5 )","64845","7 ( 1 )"
"201578","2025-01-26","12:14","63646","26 ( 4 )","64076","5 ( 1 )"
"201578","2025-01-26","11:52","64076","7 ( 1 )","90657","12 ( 2 )"
"201578","2025-01-26","11:30","63646","37 ( 6 )","64845","0 ( 0 )"
"201578","2025-01-26","11:08","64844","12 ( 2 )","91233","20 ( 4 )"
"201578","2025-01-25","17:30","64844","25 ( 5 )","64845","12 ( 2 )"
"201578","2025-01-25","17:08","90657","5 ( 1 )","63646","37 ( 7 )"
"201578","2025-01-25","16:46","91233","17 ( 3 )","63646","20 ( 4 )"
"201578","2025-01-25","16:24","64076","29 ( 5 )","64076","10 ( 2 )"
"201578","2025-01-25","14:52","64844","15 ( 3 )","64076","41 ( 7 )"
"201578","2025-01-25","14:30","64076","50 ( 7 )","64845","7 ( 1 )"
"201578","2025-01-25","14:08","63646","0 ( 0 )","90657","17 ( 3 )"
"201578","2025-01-25","13:46","63646","39 ( 5 )","91233","0 ( 0 )"
"201578","2025-01-25","12:14","64076","50 ( 10 )","64844","0 ( 0 )"
"201578","2025-01-25","11:52","91233","10 ( 2 )","90657","28 ( 4 )"
"201578","2025-01-25","11:30","64845","7 ( 1 )","64076","39 ( 7 )"
"201578","2025-01-25","11:08","63646","39 ( 7 )","63646","0 ( 0 )"
"202550","2025-06-21","16:00","58654","15 ( 2 )","61602","8 ( 1 )"
"202550","2025-06-21","16:00","61530","24 ( 3 )","61606","13 ( 2 )"
"202550","2025-06-21","16:00","61538","44 ( 8 )","61529","10 ( 2 )"
"202550","2025-06-21","16:00","61528","53 ( 9 )","61315","7 ( 1 )"
"202550","2025-06-14","16:00","58654","55 ( 9 )","61530","10 ( 2 )"
"202550","2025-06-14","16:00","61315","32 ( 5 )","61538","26 ( 4 )"
"202550","2025-06-14","16:00","61529","0 ( 0 )","61528","80 ( 14 )"
"202550","2025-06-13","20:00","61606","5 ( 1 )","61602","41 ( 6 )"
"202550","2025-06-07","16:00","61602","69 ( 10 )","61538","0 ( 0 )"
"202550","2025-06-07","16:00","61606","26 ( 4 )","61315","34 ( 5 )"
"202550","2025-06-07","16:00","58654","110 ( 18 )","61529","0 ( 0 )"
"202550","2025-06-06","19:00","61530","22 ( 4 )","61528","35 ( 5 )"
"202550","2025-05-31","16:00","61315","33 ( 5 )","61530","38 ( 6 )"
"202550","2025-05-31","14:00","61538","5 ( 1 )","58654","100 ( 16 )"
"202550","2025-05-31","14:00","61528","48 ( 8 )","61602","31 ( 5 )"
"202550","2025-05-31","14:00","61529","26 ( 4 )","61606","75 ( 11 )"
"202550","2025-05-24","16:00","58654","26 ( 4 )","61606","5 ( 1 )"
"202550","2025-05-24","16:00","61602","49 ( 7 )","61530","20 ( 3 )"
"202550","2025-05-24","16:00","61528","56 ( 8 )","61538","5 ( 1 )"
"202550","2025-05-24","16:00","61529","21 ( 3 )","61315","53 ( 9 )"
"203434","2025-06-21","18:00","58654","29 ( 5 )","61602","17 ( 3 )"
"203434","2025-06-21","14:00","61528","43 ( 7 )","61315","24 ( 4 )"
"203434","2025-06-21","14:00","61538","58 ( 10 )","61529","14 ( 2 )"
"203434","2025-06-20","20:00","61605","48 ( 8 )","61603","3 ( 0 )"
"203434","2025-06-14","18:00","58654","10 ( 2 )","61603","26 ( 4 )"
"203434","2025-06-14","16:00","61605","44 ( 8 )","61602","5 ( 1 )"
"203434","2025-06-14","14:00","61315","57 ( 11 )","61538","10 ( 2 )"
"203434","2025-06-14","14:00","61529","41 ( 6 )","61528","26 ( 4 )"
"203434","2025-06-07","14:00","61602","22 ( 4 )","61538","27 ( 5 )"
"203434","2025-06-07","14:00","61605","69 ( 11 )","61315","17 ( 3 )"
"203434","2025-06-07","14:00","61603","52 (  )","61528","17 (  )"
"203434","2025-06-07","14:00","58654","32 ( 6 )","61529","24 ( 4 )"
"203434","2025-05-31","16:00","61538","29 ( 5 )","58654","34 ( 5 )"
"203434","2025-05-31","16:00","61528","20 ( 4 )","61602","0 ( 0 )"
"203434","2025-05-31","16:00","61315","31 ( 5 )","61603","34 ( 6 )"
"203434","2025-05-31","16:00","61529","12 ( 2 )","61605","64 ( 10 )"
"203434","2025-05-24","14:00","58654","0 ( 0 )","61605","54 ( 8 )"
"203434","2025-05-24","14:00","61528","27 ( 4 )","61538","30 ( 6 )"
"203434","2025-05-24","14:00","61529","64 ( 10 )","61315","31 ( 5 )"
"203434","2025-05-23","20:00","61602","12 ( 2 )","61603","34 ( 6 )"
"201163","2025-01-19","17:18","63646","42 ( 6 )","64076","19 ( 3 )"
"201163","2025-01-19","16:56","64845","28 ( 4 )","90657","7 ( 1 )"
"201163","2025-01-19","16:34","64844","21 ( 3 )","91233","29 ( 5 )"
"201163","2025-01-19","16:12","64076","12 ( 2 )","63646","42 ( 6 )"
"201163","2025-01-19","14:00","90657","14 ( 2 )","64076","26 ( 4 )"
"201163","2025-01-19","13:38","63646","24 ( 4 )","64845","12 ( 2 )"
"201163","2025-01-19","13:16","64844","21 ( 3 )","64076","19 ( 3 )"
"201163","2025-01-19","12:54","63646","14 ( 2 )","91233","19 ( 3 )"
"201163","2025-01-19","11:04","90657","12 ( 2 )","91233","10 ( 2 )"
"201163","2025-01-19","10:42","64845","33 ( 5 )","64844","19 ( 3 )"
"201163","2025-01-19","10:20","64076","7 ( 1 )","63646","29 ( 5 )"
"201163","2025-01-19","09:58","63646","12 ( 2 )","64076","24 ( 4 )"
"201163","2025-01-18","19:30","64845","24 ( 4 )","91233","0 ( 0 )"
"201163","2025-01-18","19:08","90657","33 ( 5 )","64844","7 ( 1 )"
"201163","2025-01-18","18:46","64076","26 ( 4 )","64076","14 ( 2 )"
"201163","2025-01-18","18:24","63646","40 ( 8 )","63646","14 ( 2 )"
"201163","2025-01-18","16:34","64844","19 ( 3 )","91233","17 ( 3 )"
"201163","2025-01-18","16:12","90657","29 ( 5 )","64845","14 ( 2 )"
"201163","2025-01-18","15:50","63646","32 ( 4 )","64076","14 ( 2 )"
"201163","2025-01-18","15:28","63646","33 ( 5 )","64076","14 ( 2 )"
